trade_date,open,high,low,close,vol,amount,pct_change,ma_bfq_5,ma_bfq_20,ma_bfq_60,ema_bfq_10,ema_bfq_60,macd_dif_bfq,macd_dea_bfq,macd_bfq,dmi_adx_bfq,dmi_pdi_bfq,dmi_mdi_bfq,roc_bfq,mtm_bfq,updays,downdays,atr_bfq,boll_upper_bfq,boll_lower_bfq,rsi_bfq_12,cci_bfq,wr_bfq,kdj_k_bfq,kdj_d_bfq,obv_bfq,mfi_bfq
2013-06-05,2565.329,2570.027,2545.19,2560.539,45637193.0,47367057.84,-0.1998,2593.9154,2581.15365,2539.53505,2591.98775,2551.01786,18.503,23.698,-10.39,30.57909,28.87774,26.0853,-1.88028,-49.068,0.0,6.0,35.7532,2667.669,2494.638,46.421,-167.29736,86.773,31.00618,50.17952,1815704.21627,47.5296
2013-06-06,2552.817,2557.678,2525.306,2527.845,52496529.0,54448113.43,-1.2768,2572.6198,2581.1562,2538.00782,2580.32543,2550.2581,12.131,21.384,-18.507,26.267,20.11997,31.1929,-3.32745,-87.008,0.0,7.0,35.7392,2667.665,2494.647,40.151,-197.22847,98.132,21.29344,40.55082,1810454.56337,40.58479
2013-06-07,2526.913,2538.891,2475.687,2484.16,61030894.0,61366173.74,-1.7282,2548.1666,2578.3224,2535.9617,2562.84081,2548.09095,3.516,17.811,-28.59,28.35825,13.23888,39.59928,-5.11353,-133.874,0.0,8.0,37.30855,2673.234,2483.411,33.546,-211.17461,95.433,15.71783,32.27316,1804351.47397,32.54221
2013-06-13,2448.717,2448.717,2375.204,2399.937,69730066.0,64081598.11,-3.3904,2507.6294,2571.78085,2532.75445,2533.22193,2543.23344,-9.993,12.25,-44.485,34.2786,11.28341,51.04757,-7.08179,-182.912,0.0,9.0,41.21265,2693.226,2450.335,24.923,-248.94656,91.353,13.36094,25.96909,1797378.46737,32.79336
2013-06-14,2404.423,2420.356,2396.487,2416.771,55964534.0,53686779.33,0.7014,2477.8504,2567.9525,2530.44038,2512.04903,2539.08713,-19.12,5.976,-50.191,38.88575,9.14125,51.26369,-6.94806,-180.457,1.0,0.0,39.8613,2703.102,2432.803,28.907,-174.57277,85.467,13.99682,21.97833,1802974.92077,31.10358
2013-06-17,2422.762,2427.532,2394.385,2403.839,50395711.0,51983757.47,-0.5351,2446.5104,2562.7982,2528.3796,2492.37448,2534.65277,-27.084,-0.636,-52.896,45.65349,10.59388,48.00629,-7.52997,-195.748,0.0,1.0,40.7435,2713.798,2411.799,27.676,-135.08031,89.482,12.86167,18.93944,1797935.34967,32.46462
2013-06-18,2413.088,2424.202,2393.321,2418.745,48630379.0,48792090.47,0.6201,2424.6904,2556.1,2526.45413,2478.9873,2530.85251,-31.826,-6.874,-49.904,55.34776,10.68026,47.43757,-8.5319,-225.614,1.0,0.0,39.0228,2719.658,2392.542,31.352,-106.2322,83.895,14.36297,17.41395,1802798.38757,38.34373
2013-06-19,2408.28,2408.28,2366.346,2400.765,54346260.0,52979991.05,-0.7434,2408.0114,2546.53585,2524.13567,2464.76507,2526.58735,-36.613,-12.822,-47.583,63.0456,9.52512,49.57525,-9.15006,-241.796,0.0,1.0,39.09625,2722.47,2370.602,29.387,-100.67594,86.741,14.4751,16.43433,1797363.76157,31.33662
2013-06-20,2386.104,2386.104,2320.226,2321.466,55201020.0,52171735.06,-3.3031,2392.3172,2532.1288,2521.11855,2438.71069,2519.86206,-46.272,-19.512,-53.521,69.19471,3.91281,55.29871,-11.87618,-312.857,0.0,2.0,41.24505,2730.77,2333.488,22.577,-115.21443,99.558,9.81553,14.22807,1791843.65957,22.13034
2013-06-21,2283.151,2332.842,2269.565,2317.394,58705798.0,53486132.98,-0.1754,2372.4418,2517.25585,2517.65683,2416.65311,2513.22376,-53.638,-26.337,-54.601,74.62735,1.09145,59.39344,-11.08921,-289.032,0.0,3.0,43.25135,2732.725,2301.787,22.288,-119.44634,84.082,12.07728,13.51114,1785973.07977,12.5248
2013-06-24,2308.069,2308.069,2164.325,2171.21,86597259.0,73731930.54,-6.3081,2325.916,2494.91465,2510.34077,2372.02709,2502.01019,-70.458,-35.161,-70.594,79.1792,0.91219,60.81708,-16.57608,-431.413,0.0,4.0,49.5889,2752.497,2237.332,14.84,-156.60849,98.25,8.66423,11.8955,1777313.35387,12.48186
2013-06-25,2146.053,2169.211,2023.171,2165.421,107554882.0,87090393.95,-0.2666,2275.2512,2474.04325,2502.84798,2334.46235,2490.97448,-83.295,-44.788,-77.015,84.81181,0.80277,67.20602,-15.60004,-400.245,0.0,5.0,54.7544,2765.201,2182.885,14.629,-193.85919,72.417,16.9187,13.5699,1766557.86567,12.09765
2013-06-26,2170.326,2181.021,2131.86,2168.297,79256426.0,67298430.25,0.1328,2228.7576,2452.5967,2495.3478,2304.25047,2480.39489,-92.175,-54.265,-75.818,89.90174,2.07911,64.83522,-15.31873,-392.242,1.0,0.0,55.43915,2766.594,2138.599,15.282,-134.97573,65.897,23.24254,16.79411,1774483.50827,20.16151
2013-06-27,2172.848,2200.213,2153.175,2160.735,75406753.0,62927082.42,-0.3488,2196.6114,2430.6541,2487.80843,2278.15674,2469.91424,-98.684,-63.149,-71.07,93.11797,4.17863,60.4243,-14.52265,-367.11,0.0,1.0,56.6794,2761.386,2099.922,14.954,-105.52937,65.98,26.83506,20.14109,1766942.83297,28.05009
2013-06-28,2149.03,2227.461,2139.372,2200.639,79451327.0,64106048.72,1.8468,2173.2604,2408.4681,2481.56825,2264.06261,2461.08554,-99.476,-70.415,-58.123,91.72562,6.6973,55.39968,-11.41315,-283.521,1.0,0.0,58.16095,2738.411,2078.525,24.314,-80.34879,56.111,32.64102,24.30773,1774887.96567,35.39215
2013-07-01,2187.092,2213.965,2166.353,2213.317,57726227.0,51874735.22,0.5761,2181.6818,2387.0059,2475.39803,2254.83613,2452.96199,-97.952,-75.922,-44.059,88.61021,6.6135,52.69651,-7.77604,-186.62,2.0,0.0,59.52415,2708.995,2065.017,27.094,-64.0242,52.586,38.21888,28.94478,1780660.58837,41.41317
2013-07-02,2211.803,2226.113,2191.801,2221.984,61838850.0,59632902.05,0.3916,2192.9944,2366.38895,2470.77607,2248.86302,2445.38894,-94.95,-79.728,-30.444,84.39509,8.07736,49.11525,-8.0598,-194.787,3.0,0.0,60.04665,2674.918,2057.86,29.039,-45.25764,48.375,43.73909,33.87622,1786844.47337,48.14829
2013-07-03,2211.044,2211.044,2169.137,2203.828,65836022.0,59536760.19,-0.8171,2200.1006,2346.25905,2465.92182,2240.67483,2437.46891,-92.964,-82.375,-21.179,79.3038,8.57855,43.55713,-8.32048,-200.011,0.0,1.0,60.64805,2641.777,2050.741,27.371,-49.94231,50.223,48.60552,38.78599,1780260.87117,48.6839
2013-07-04,2187.181,2245.908,2176.08,2221.979,72581145.0,67189379.2,0.8236,2212.3494,2327.22685,2461.40168,2237.27559,2430.40366,-88.901,-83.68,-10.442,72.93715,11.83261,41.45046,-8.13505,-196.766,1.0,0.0,62.6452,2602.593,2051.861,31.653,-29.61449,35.8,55.6644,44.41212,1787518.98567,49.3052
2013-07-05,2227.35,2252.033,2225.047,2226.849,61821775.0,58424400.61,0.2192,2217.5914,2310.286,2457.07598,2235.37985,2423.72974,-84.316,-83.807,-1.018,67.74478,11.76029,41.58582,-7.24419,-173.916,2.0,0.0,61.81955,2565.87,2054.702,32.812,-5.27899,28.508,66.77493,51.86639,1793701.16317,55.35261
2013-07-08,2194.423,2205.214,2162.189,2163.619,54782493.0,49288252.04,-2.8394,2207.6518,2290.44,2451.74385,2222.33242,2415.20152,-84.807,-84.007,-1.6,64.79221,11.35531,46.45334,-6.79945,-157.847,0.0,1.0,63.8107,2526.076,2054.804,26.455,-56.70516,38.632,53.32586,52.35288,1788222.91387,49.8455
2013-07-09,2160.699,2174.786,2149.787,2162.669,41494433.0,37246189.87,-0.0439,2195.7888,2272.1812,2446.58335,2211.48453,2406.92176,-84.301,-84.066,-0.47,61.78877,11.68161,46.25987,-6.67668,-154.725,0.0,2.0,63.299,2487.085,2057.277,26.372,-73.29018,74.363,42.44353,49.04976,1784073.47057,50.79676
2013-07-10,2163.098,2224.135,2157.468,2224.065,61149781.0,54373757.82,2.8389,2199.8362,2259.17645,2442.1606,2213.77188,2400.92646,-78.046,-82.862,9.632,56.85507,17.10591,42.0346,2.43436,52.855,1.0,0.0,63.47215,2451.487,2066.866,39.805,11.18671,24.825,53.35405,50.48452,1790188.44867,57.03559
2013-07-11,2232.157,2351.223,2232.157,2326.688,125793192.0,111329812.77,4.6142,2220.778,2255.514,2439.51692,2234.30209,2398.49241,-64.07,-79.104,30.068,47.16265,28.68107,34.31058,7.44737,161.267,2.0,0.0,64.38225,2439.575,2071.453,54.831,245.0809,11.581,64.84268,55.27058,1802767.76787,65.92544
2013-07-12,2319.023,2331.986,2274.073,2275.373,89733082.0,82064555.66,-2.2055,2230.4828,2248.4441,2436.14187,2241.76953,2394.45571,-56.483,-74.579,36.193,39.44025,31.68552,26.31925,4.93825,107.076,0.0,1.0,66.08445,2417.431,2079.457,48.26,172.19718,37.655,64.01024,58.1838,1793794.45967,65.51952
2013-07-15,2289.762,2336.04,2274.673,2307.297,74757884.0,71796189.67,1.403,2259.2184,2243.617,2433.56162,2253.68361,2391.59805,-47.349,-69.133,43.569,38.41485,35.52102,11.91717,6.78297,146.562,1.0,0.0,67.49545,2399.587,2087.647,52.152,153.26333,21.806,68.73802,61.70187,1801270.24807,74.89208
2013-07-16,2300.83,2317.848,2281.942,2317.848,65624157.0,62085631.92,0.4573,2290.2542,2238.57215,2431.57878,2265.34986,2389.18001,-38.811,-63.069,48.516,36.32703,34.64259,12.11256,5.32613,117.209,2.0,0.0,67.7467,2377.111,2100.033,53.415,118.89236,16.569,73.63583,65.67986,1807832.66377,67.81152
2013-07-17,2311.443,2326.925,2281.609,2282.836,67655248.0,63229061.68,-1.5105,2302.0084,2232.6757,2428.63285,2268.52916,2385.69332,-34.472,-57.349,45.754,34.17449,33.4627,12.13842,3.14094,69.519,0.0,1.0,67.39255,2351.774,2113.577,48.755,87.52892,33.95,71.10731,67.48901,1801067.13897,60.62355
2013-07-18,2272.947,2282.435,2241.93,2245.328,57144292.0,51937235.15,-1.643,2285.7364,2228.8688,2425.08043,2264.31077,2381.09118,-33.672,-52.614,37.883,31.75522,31.954,18.1165,1.05059,23.344,0.0,2.0,65.4109,2341.037,2116.7,44.244,24.00903,52.57,63.21486,66.06429,1795352.70977,53.81603
2013-07-19,2248.133,2257.916,2188.752,2190.478,70535282.0,66179072.66,-2.4429,2268.7574,2222.523,2420.50755,2250.88663,2374.84157,-37.037,-49.499,24.923,32.26211,31.07233,24.42475,-0.60576,-13.35,0.0,3.0,65.70525,2328.108,2116.938,38.553,-42.11543,79.8,48.87672,60.3351,1788299.18157,47.28656
2013-07-22,2170.089,2203.058,2159.813,2202.189,53283495.0,48872947.25,0.5346,2247.7358,2224.07195,2414.98025,2242.03251,2369.18083,-38.318,-47.262,17.89,31.12133,29.18332,27.8116,-0.89065,-19.79,1.0,0.0,60.21405,2327.487,2120.657,40.34,-72.43552,73.986,40.27822,53.64947,1793627.53107,41.40277
2013-07-23,2211.587,2276.742,2206.756,2265.845,74809731.0,69255423.11,2.8906,2237.3352,2229.09315,2410.5665,2246.36206,2365.79277,-33.806,-44.571,21.53,26.39207,37.48029,24.27587,1.75117,38.996,2.0,0.0,56.53975,2330.359,2127.827,49.117,9.98877,44.065,45.31722,50.87206,1801108.50417,48.64715
2013-07-24,2253.376,2265.578,2217.192,2249.151,69592307.0,69279825.85,-0.7368,2230.5982,2233.13585,2407.22783,2246.86914,2361.96845,-31.218,-41.9,21.366,20.94505,34.07416,24.9261,3.95319,85.532,0.0,1.0,56.51435,2330.761,2135.511,47.133,-1.97676,53.326,47.10976,49.61796,1794149.27347,41.38436
2013-07-25,2255.223,2268.839,2227.853,2237.683,65774316.0,60558362.76,-0.5099,2229.0692,2236.98325,2402.92957,2245.19893,2357.89352,-29.749,-39.47,19.443,15.64846,33.25207,24.58612,3.46858,75.014,0.0,2.0,56.21175,2328.783,2145.184,45.748,-1.86188,55.813,46.13562,48.45718,1787571.84187,41.63839
2013-07-26,2226.429,2238.42,2209.806,2224.008,48941098.0,45636069.9,-0.6111,2235.7752,2238.1517,2398.86512,2241.34603,2353.50383,-29.35,-37.446,16.192,15.59035,34.81796,19.88969,-0.00256,-0.057,0.0,3.0,53.238,2328.657,2147.647,44.064,-44.05589,63.573,43.56186,46.82541,1782677.73207,41.83713
2013-07-29,2205.083,2205.083,2169.017,2175.97,54600925.0,49624613.44,-2.16,2230.5314,2236.28435,2394.34285,2229.45948,2347.68305,-32.535,-36.464,7.858,16.79506,33.50515,22.70847,-6.47779,-150.718,0.0,4.0,53.60695,2330.237,2142.331,38.617,-122.06769,90.332,32.26403,41.97161,1777217.63957,41.27924
2013-07-30,2184.007,2221.589,2162.979,2189.388,55193623.0,50907227.29,0.6166,2215.24,2234.65455,2390.00533,2222.17376,2342.49305,-33.589,-35.889,4.599,18.52757,29.67683,22.94083,-3.77894,-85.985,1.0,0.0,54.82185,2330.652,2138.657,40.845,-104.45775,82.302,29.54897,37.83073,1782737.00187,40.91319
2013-07-31,2211.75,2235.384,2187.21,2193.021,48327055.0,46723493.39,0.1659,2204.014,2234.1142,2385.00715,2216.87326,2337.59232,-33.743,-35.46,3.434,18.30026,16.99285,25.49866,-4.95281,-114.276,2.0,0.0,54.5882,2330.918,2137.31,41.473,-69.63834,72.918,29.16602,34.9425,1787569.70737,35.53987
2013-08-01,2206.004,2245.56,2200.626,2245.364,62603997.0,58944765.67,2.3868,2205.5502,2235.28345,2380.33017,2222.05339,2334.56844,-29.303,-34.228,9.851,18.39824,18.57021,25.69358,-3.12721,-72.484,3.0,0.0,53.72375,2332.038,2138.529,49.837,-15.9369,26.835,43.83232,37.90577,1793830.10707,43.91554
2013-08-02,2263.495,2274.71,2244.252,2247.263,60890893.0,58459999.45,0.0846,2210.2012,2236.30415,2375.61892,2226.63696,2331.70597,-25.339,-32.45,14.223,17.13926,23.15809,26.87516,-1.55828,-35.573,4.0,0.0,53.74395,2333.112,2139.497,50.119,45.73701,25.211,53.91733,43.24296,1799919.19637,42.88772
2013-08-05,2249.976,2278.329,2243.22,2278.329,55342151.0,53623068.58,1.3824,2230.673,2242.03965,2371.2111,2236.03551,2329.95591,-19.466,-29.854,20.775,13.63892,23.72467,26.90707,1.46976,33.001,5.0,0.0,52.2664,2334.434,2149.646,54.669,84.99761,0.0,69.27822,51.92138,1805453.41147,50.12305
2013-08-06,2270.672,2302.484,2256.715,2293.641,73746895.0,68993574.81,0.6721,2251.5236,2248.58825,2367.30855,2246.50924,2328.76525,-13.422,-26.567,26.291,10.73297,25.95319,26.88892,4.70961,103.163,6.0,0.0,53.3049,2335.982,2161.194,56.789,135.30947,6.339,77.40587,60.41621,1812828.10097,58.64435
2013-08-07,2292.379,2313.879,2276.862,2280.623,73048695.0,69560482.11,-0.5676,2269.044,2251.41615,2362.97167,2252.71174,2327.18682,-9.572,-23.168,27.193,10.88426,27.81045,21.10448,3.56164,78.434,0.0,1.0,51.8224,2339.113,2163.719,54.428,132.60514,22.038,77.5911,66.14117,1805523.23147,66.11471
2013-08-08,2277.253,2297.628,2267.073,2276.782,53098430.0,52710276.67,-0.1684,2275.3276,2248.92085,2358.73857,2257.08815,2325.5342,-6.753,-19.885,26.265,12.73538,29.51676,15.50424,0.48269,10.937,0.0,2.0,46.99225,2330.538,2167.304,53.71,94.26858,24.584,76.86612,69.71616,1800213.38847,67.32894
2013-08-09,2288.51,2301.59,2258.334,2286.01,64600017.0,62663979.06,0.4053,2283.077,2249.4527,2355.2831,2262.34667,2324.23833,-3.731,-16.654,25.847,16.91847,29.51624,12.29397,1.6388,36.859,1.0,0.0,46.2594,2331.887,2167.019,55.258,89.07091,18.469,78.42124,72.61785,1806673.39017,73.87726
2013-08-12,2296.22,2352.89,2293.176,2352.794,97863216.0,94038910.34,2.9214,2297.97,2251.72755,2352.71425,2278.79164,2325.17458,4.007,-12.522,33.057,21.63412,26.27962,12.44573,5.1442,115.111,2.0,0.0,46.53505,2342.51,2160.946,64.603,162.90309,0.051,85.59485,76.94352,1816459.71177,74.6632
2013-08-13,2352.883,2360.827,2340.733,2359.068,78393636.0,71178520.24,0.2667,2311.0554,2253.78855,2349.4869,2293.38734,2326.28584,10.524,-7.913,36.873,26.88235,28.88347,13.04506,6.07282,135.06,3.0,0.0,45.74445,2352.045,2155.532,65.345,158.92304,1.013,90.03057,81.30587,1824299.07537,82.73858
2013-08-14,2362.619,2386.599,2340.833,2349.08,75942128.0,71338219.59,-0.4234,2324.7468,2257.10075,2345.43743,2303.51328,2327.03319,14.713,-3.388,36.201,33.74394,32.41797,12.94076,7.95553,173.11,0.0,1.0,45.76695,2363.204,2150.998,63.05,136.80611,20.174,84.63114,82.41429,1816704.86257,83.00315
2013-08-15,2348.839,2362.089,2319.784,2321.576,61951853.0,59411203.59,-1.1708,2333.7056,2260.91315,2340.63692,2306.79741,2326.85426,15.633,0.416,30.434,38.35491,31.69218,13.14194,6.03767,132.188,0.0,2.0,45.8369,2370.473,2151.353,57.033,87.53184,45.35,74.63728,79.82195,1810509.67727,81.5823
2013-08-16,2314.261,2423.081,2295.023,2304.144,120369563.0,104026773.37,-0.7509,2337.3324,2266.59645,2335.45843,2306.31497,2326.10966,14.786,3.29,22.991,45.35269,37.21892,5.78112,5.06712,111.123,0.0,3.0,48.7816,2372.69,2160.503,53.503,86.6398,66.127,59.26113,72.96835,1798472.72097,88.2037
2013-08-19,2286.203,2340.194,2284.077,2331.43,72483224.0,67064925.39,1.1842,2333.0596,2273.0585,2330.6817,2310.88134,2326.2841,16.13,5.858,20.543,49.32301,34.93506,7.40701,3.83305,86.066,1.0,0.0,49.4252,2378.414,2167.703,57.948,40.62203,55.09,54.29697,66.74455,1805721.04337,81.13741
2013-08-20,2325.862,2353.409,2303.666,2312.465,73086345.0,67589707.17,-0.8134,2323.739,2275.3895,2326.1753,2311.16928,2325.83102,15.486,7.784,15.405,54.19301,34.77005,7.39001,2.9014,65.202,0.0,1.0,48.1847,2382.058,2168.721,54.032,38.43638,67.143,47.15033,60.21314,1798412.40887,81.64211
2013-08-21,2320.584,2321.642,2291.053,2308.589,55007384.0,50886495.5,-0.1676,2315.6408,2278.3614,2321.36465,2310.70014,2325.2657,14.496,9.126,10.74,57.32362,34.3856,9.54125,1.32817,30.26,0.0,2.0,47.2815,2385.252,2171.471,53.23,-4.93688,69.496,41.60167,54.00932,1792911.67047,76.14266
2013-08-22,2302.668,2329.143,2297.016,2303.932,55338104.0,51686310.59,-0.2017,2312.112,2281.67385,2316.43707,2309.46957,2324.56624,13.184,9.938,6.492,59.01065,31.03567,9.51725,0.44868,10.291,0.0,3.0,46.83855,2387.417,2175.931,52.214,-8.36784,72.322,32.4957,46.83811,1787377.86007,76.04582
2013-08-23,2314.866,2321.037,2251.92,2286.929,68967133.0,65459845.3,-0.738,2308.669,2284.8199,2310.4799,2305.37128,2323.33223,10.649,10.08,1.138,57.16229,29.0033,15.51951,0.2765,6.306,0.0,4.0,48.8637,2387.203,2182.436,48.525,-81.00608,79.546,28.48175,40.71932,1780481.14677,69.72554
2013-08-26,2294.759,2336.381,2288.496,2335.616,70371043.0,66541009.86,2.1289,2309.5062,2292.8022,2305.36415,2310.87032,2323.73498,12.426,10.549,3.753,49.68529,27.59416,15.43798,2.58409,58.834,1.0,0.0,48.58675,2384.311,2201.293,57.831,9.86246,51.101,35.28749,38.90871,1787518.25107,69.65923
2013-08-27,2332.8,2345.105,2322.461,2340.881,65990333.0,62575377.64,0.2254,2315.1894,2300.37685,2300.47345,2316.32681,2324.29714,14.096,11.259,5.675,43.45107,27.78275,15.76111,2.4003,54.871,2.0,0.0,46.78845,2380.8,2219.954,58.711,53.64471,48.025,40.85001,39.55581,1794117.28437,69.48976
2013-08-28,2326.096,2345.358,2307.043,2328.056,89256174.0,80965562.36,-0.5479,2319.0828,2307.1286,2295.83395,2318.45939,2324.42038,14.221,11.851,4.74,36.8356,27.47231,16.39555,-1.05143,-24.738,0.0,1.0,46.2955,2371.422,2242.835,55.625,12.51691,55.518,42.06071,40.39078,1785191.66697,67.02483
2013-08-29,2338.564,2342.32,2308.145,2318.311,66085415.0,59719882.4,-0.4186,2321.9586,2310.77595,2291.09542,2318.43241,2324.22007,13.379,12.157,2.445,32.23408,27.8363,15.33772,-1.72767,-40.757,0.0,2.0,45.3773,2368.59,2252.962,53.302,-17.49887,61.211,49.84612,43.54256,1778583.12547,60.83415
2013-08-30,2315.913,2334.413,2303.609,2313.91,87654515.0,76695994.65,-0.1898,2327.3548,2314.1083,2286.89948,2317.61015,2323.88204,12.216,12.169,0.096,25.38562,21.48217,16.88849,-1.49718,-35.17,0.0,3.0,45.3946,2364.041,2264.176,52.227,-38.89875,38.919,53.59092,46.89201,1769817.67397,52.0405
2013-09-02,2319.957,2329.867,2297.449,2320.344,79510249.0,73575869.32,0.2781,2324.3004,2316.20905,2282.89623,2318.10722,2323.76604,11.679,12.071,-0.783,21.39793,19.88241,17.50495,-0.05307,-1.232,1.0,0.0,45.26005,2363.404,2269.014,53.715,-38.38195,32.58,60.13705,51.30702,1777768.69887,44.42963
2013-09-03,2326.231,2354.856,2321.304,2354.502,80554005.0,72663978.65,1.4721,2327.0246,2319.2521,2280.00718,2324.72445,2324.77377,13.85,12.427,2.847,17.70003,20.10606,17.80785,2.18554,50.358,2.0,0.0,44.6972,2368.055,2270.449,60.789,134.14788,0.344,73.31006,58.64137,1785824.09937,44.65013
2013-09-04,2352.537,2360.663,2345.437,2350.699,78725763.0,68509013.84,-0.1615,2331.5532,2322.7559,2277.78283,2329.44709,2325.62378,15.09,12.959,4.261,16.11032,21.91122,15.20447,0.82649,19.269,0.0,1.0,43.60765,2369.999,2275.513,59.681,160.92959,9.163,79.15241,65.47838,1777951.52307,51.40908
2013-09-05,2350.927,2351.218,2336.754,2341.735,62951383.0,59606065.19,-0.3813,2336.238,2326.00355,2276.8128,2331.68126,2326.15202,15.174,13.402,3.544,14.49664,14.82824,20.29653,1.26575,29.27,0.0,2.0,42.8031,2368.888,2283.119,57.01,108.56399,17.406,77.35892,69.43856,1771656.38477,42.30848
2013-09-06,2336.767,2361.178,2335.932,2357.782,73340116.0,63916893.63,0.6853,2345.0124,2329.59215,2275.82965,2336.42685,2327.18907,16.347,13.991,4.712,10.32383,17.8643,19.31909,2.13087,49.193,1.0,0.0,41.9026,2370.453,2288.731,60.466,121.12697,4.672,83.12968,74.00227,1778990.39637,49.59274
2013-09-09,2374.26,2449.249,2372.686,2440.609,149889640.0,127299546.17,3.5129,2369.0654,2333.9829,2276.44248,2355.36906,2330.90775,23.688,15.931,15.514,12.80259,30.81244,17.77061,5.93234,136.677,2.0,0.0,43.13195,2396.83,2271.135,72.785,269.7832,5.692,86.85589,78.28681,1793979.36037,53.43158
2013-09-10,2446.454,2475.195,2435.826,2474.894,154855992.0,130648129.42,1.4048,2393.1438,2339.7742,2277.3783,2377.10087,2335.62861,31.903,19.125,25.557,18.40661,35.20297,15.09306,8.2191,187.965,3.0,0.0,44.0957,2427.301,2252.247,76.142,259.95967,0.169,91.18081,82.58481,1809464.95957,62.22716
2013-09-11,2483.791,2504.469,2471.624,2482.889,166914974.0,142830288.49,0.323,2419.5818,2346.46465,2278.74703,2396.33507,2340.45682,38.615,23.023,31.183,24.81638,39.26298,15.07262,6.30553,147.273,4.0,0.0,43.44965,2453.987,2238.943,76.868,202.01602,10.424,90.64583,85.27182,1826156.45697,65.75285
2013-09-12,2480.468,2527.383,2469.718,2507.455,145173175.0,126115528.29,0.9894,2452.7258,2355.7586,2281.84685,2416.5387,2345.93217,45.392,27.497,35.791,34.10802,44.54842,6.70977,7.11587,166.574,5.0,0.0,44.21765,2483.333,2228.184,79.009,157.72339,8.667,90.87495,87.13953,1840673.77447,72.70155
2013-09-13,2502.54,2515.781,2481.454,2488.902,110775049.0,98275004.93,-0.7399,2478.9498,2364.9965,2284.70532,2429.69566,2350.61971,48.705,31.739,33.933,43.54932,42.8391,6.91134,6.90903,160.846,0.0,1.0,39.5311,2502.643,2227.35,73.411,116.52508,16.736,87.69232,87.32379,1829596.26957,65.4698
2013-09-16,2501.077,2503.694,2467.129,2478.39,105383282.0,97043842.35,-0.4224,2486.506,2372.3445,2289.82498,2438.54918,2354.8089,49.907,35.372,29.069,53.16989,40.00035,9.49405,6.90498,160.079,0.0,2.0,38.5535,2517.523,2227.166,70.331,85.73101,23.774,83.26476,85.97078,1819057.94137,59.05914
2013-09-17,2480.81,2481.71,2426.462,2427.322,99459982.0,93115107.92,-2.0605,2476.9916,2378.08735,2294.19,2436.50787,2357.18638,46.206,37.539,17.334,56.55072,38.73273,13.91853,4.90131,113.412,0.0,3.0,38.82875,2522.421,2233.754,57.538,41.59956,52.265,71.42166,81.12107,1809111.94317,58.46637
2013-09-18,2426.04,2439.626,2407.243,2432.51,71040759.0,69341324.6,0.2137,2466.9158,2384.2834,2298.59355,2435.78099,2359.656,43.194,38.67,9.048,56.17371,38.86307,17.5743,4.83402,112.166,1.0,0.0,38.91845,2526.779,2241.788,58.377,17.1812,49.555,64.42953,75.55723,1816216.01907,58.15629
2013-09-23,2441.516,2473.163,2439.993,2472.288,80128352.0,80920687.86,1.6353,2459.8824,2392.7012,2303.7861,2442.41862,2363.34886,43.515,39.639,7.752,56.41275,44.34058,16.41887,5.00259,117.786,2.0,0.0,39.34475,2535.106,2250.296,64.281,48.42423,28.778,64.41476,71.84307,1824228.85427,63.80692
2013-09-24,2470.715,2470.746,2420.085,2443.885,97853013.0,96769831.42,-1.1489,2450.879,2400.549,2307.8402,2442.68524,2365.98939,41.004,39.912,2.185,50.79438,42.78007,18.28654,3.96418,93.186,0.0,1.0,38.49905,2535.898,2265.2,57.886,20.56672,53.975,53.10965,65.5986,1814443.55297,62.83196
2013-09-25,2440.835,2455.037,2423.276,2429.03,90518418.0,89119216.66,-0.6078,2441.007,2405.2197,2311.43542,2440.20247,2368.05629,37.385,39.407,-4.042,44.65969,38.52351,18.37647,3.72779,87.295,0.0,2.0,37.6145,2537.7,2272.739,54.776,-1.09062,81.865,41.45132,57.5495,1805391.71117,57.09542
2013-09-26,2422.631,2422.631,2382.535,2384.443,86236770.0,84183923.18,-1.8356,2432.4312,2407.3978,2314.14307,2430.06438,2368.59356,30.567,37.639,-14.143,37.50853,35.50113,24.30086,1.13077,26.661,0.0,3.0,38.80705,2536.976,2277.82,46.583,-76.38108,98.683,28.0733,47.7241,1796768.03417,51.69996
2013-09-27,2382.218,2402.196,2379.856,2394.971,65971508.0,66383990.19,0.4415,2424.9234,2410.74355,2317.32878,2423.68377,2369.45839,25.717,35.254,-19.075,33.11728,35.03401,22.97805,-1.86994,-45.638,1.0,0.0,38.0083,2535.313,2286.174,48.565,-100.78194,89.754,22.42223,39.29015,1803365.18497,51.55462
2013-09-30,2406.205,2415.075,2397.22,2409.037,59513992.0,60990141.88,0.5873,2412.2732,2415.27985,2320.44642,2421.02072,2370.75605,22.746,32.753,-20.014,30.40413,35.82946,23.17715,-2.661,-65.857,2.0,0.0,37.30475,2532.442,2298.117,51.203,-89.88429,78.532,22.80277,33.79435,1809316.58417,51.16591
2013-10-08,2406.415,2446.703,2392.572,2441.811,84785506.0,84229908.92,1.3605,2411.8584,2421.6749,2324.02912,2424.80077,2373.08572,22.773,30.757,-15.967,23.8027,28.08507,24.73327,-1.65444,-41.078,3.0,0.0,38.4711,2529.606,2313.744,56.832,-46.68926,49.971,35.4776,34.35544,1817795.13477,48.96387
